loan_applicant_id,age,education,years_with_current_employer,years_at_current_address,household_income,debt_to_income_ratio,credit_card_debt,other_debt,y
12723,31,basic,12,31,47,23.86195041,3.968908468,7.246208223,0
33937,23,basic,22,5,223,17.60154178,2.310978739,36.94045942,0
29157,50,high.school,19,11,37,13.76764576,2.248905042,2.845123891,0
38536,54,high.school,14,12,52,3.313699694,0.745750761,0.97737308,0
40448,29,illiterate,27,24,171,20.53246646,5.91042692,29.20009072,0
35105,25,illiterate,0,10,202,1.17162605,0.787139432,1.579545189,0
36798,38,illiterate,14,8,37,5.731347912,1.388028618,0.732570109,0
6,48,high.school,22,20,252,27.57429258,17.25684236,52.23037495,1
8378,24,illiterate,19,12,172,3.215807551,2.836307832,2.694881156,0
32565,54,professional.course,2,28,59,13.10354486,4.193928406,3.537163064,0
30813,28,high.school,22,17,120,8.642641697,1.012781236,9.3583888,0
10458,45,professional.course,27,14,154,13.69554286,5.91641775,15.17471825,0
34830,28,basic,27,27,241,12.15303724,20.11580274,9.173017009,0
13403,29,high.school,17,3,123,19.29791122,14.36820648,9.368224318,0
25722,56,basic,10,23,190,14.31229669,14.7447367,12.448627,0
11709,32,professional.course,13,19,21,9.503725596,0.89341035,1.102372025,0
6408,33,high.school,0,5,46,30.21310402,1.02072717,12.87730068,0
13345,35,high.school,7,11,103,26.36929315,8.853412278,18.30695967,0
26140,27,illiterate,4,14,210,15.83803374,16.77744199,16.48242886,0
3182,54,university.degree,7,17,201,35.68060514,19.93668239,51.78133394,1
19621,31,professional.course,27,4,124,27.91248278,6.440490692,28.17098796,0
36074,22,professional.course,13,23,222,29.71277888,46.09958958,19.86277953,0
12187,25,illiterate,24,27,113,26.25551557,8.269235977,21.39949662,0
5333,24,high.school,9,30,102,4.543005641,2.784739091,1.849126663,0
29640,52,professional.course,21,9,205,28.27006916,8.539197902,49.41444388,0
5255,52,professional.course,10,9,99,5.391948861,0.560213258,4.777816114,0
8172,54,high.school,13,26,63,9.736423356,3.314074194,2.81987252,0
5,30,high.school,16,9,147,3.33601483,2.138565682,2.765376118,1
2637,35,basic,1,21,126,16.45219102,14.75330871,5.976451972,1
23276,27,university.degree,13,0,182,10.06037519,5.429023022,12.88085982,0
9252,20,university.degree,19,25,40,21.11854707,3.704630567,4.74278826,0
38229,55,university.degree,11,1,163,28.61841422,22.2489116,24.39910357,0
32575,22,professional.course,27,26,190,29.01479089,21.64792082,33.48018188,0
11254,36,illiterate,12,7,203,28.94518,38.50360019,20.25511522,0
14463,27,professional.course,11,5,212,1.07407266,1.320610829,0.956423209,0
23872,55,university.degree,6,27,206,21.93247483,5.532978909,39.64791924,0
21396,44,illiterate,5,3,160,15.73854106,10.77935289,14.40231282,0
27408,43,professional.course,13,28,98,2.192229816,1.011318093,1.137067127,0
37056,33,professional.course,19,7,40,1.463270905,0.092572561,0.492735801,0
24469,25,basic,5,4,139,23.72125625,17.47681878,15.4957274,0
16941,21,basic,13,19,231,20.22124638,2.937660083,43.77341906,0
830,43,high.school,19,28,86,24.48776241,10.97827358,10.0812021,1
27883,44,professional.course,9,14,207,13.37342252,9.907194516,17.7757901,0
22734,31,high.school,0,15,37,16.93178196,1.431874788,4.832884537,0
5473,21,basic,6,31,32,8.412543548,1.569658675,1.122355261,0
1061,52,basic,21,1,108,7.08159491,6.24908217,1.399040333,1
14620,48,university.degree,0,23,37,9.989826137,0.972632028,2.723603642,0
22474,22,illiterate,20,29,189,26.62097967,34.7669676,15.54668397,0
6846,28,basic,24,22,208,5.449491888,7.273754572,4.061188554,0
25081,33,professional.course,12,8,197,6.683116885,0.897268927,12.26847134,0
32107,47,high.school,12,26,113,20.7739862,7.226785455,16.24781895,0
39620,23,professional.course,2,24,231,20.84869125,1.310054709,46.85042208,0
33901,53,university.degree,27,3,238,30.12513578,37.22700225,34.47082091,0
17712,31,professional.course,27,24,45,25.03479749,1.519823096,9.745835774,0
22732,51,high.school,2,31,226,22.91332518,1.076613773,50.70750113,0
32788,22,high.school,19,29,95,13.99967118,5.703950188,7.595737431,0
28640,55,illiterate,0,13,125,8.681662888,4.041375827,6.810702783,0
36244,37,illiterate,6,12,80,26.46626491,8.59961731,12.57339461,0
9577,54,professional.course,27,4,31,4.022423989,0.286042747,0.960908689,0
33311,32,professional.course,27,31,97,1.290306265,0.772736889,0.478860188,0
21967,39,university.degree,23,17,190,16.2112372,7.427572356,23.37377832,0
35869,23,basic,22,5,210,24.56983684,33.57706613,18.01959122,0
37037,29,professional.course,5,26,127,9.633610357,2.646739379,9.587945774,0
24310,35,professional.course,16,28,19,14.51338496,0.107535336,2.650007806,0
27289,39,basic,4,8,183,22.26564293,10.73105257,30.01507398,0
18282,39,high.school,21,10,167,8.049459036,5.772878281,7.669718308,0
33490,32,university.degree,26,8,113,22.38774207,5.948947113,19.34920142,0
10558,56,university.degree,18,15,24,18.12486553,1.653574467,2.696393261,0
14492,39,illiterate,18,2,224,29.30937445,42.36925659,23.28374217,0
38825,49,high.school,12,13,106,30.06916877,1.030648548,30.84267034,0
20904,25,university.degree,20,2,168,11.08160305,11.39824568,7.218847444,0
14546,36,illiterate,4,2,154,15.17084468,8.994730597,14.36837022,0
6079,44,basic,13,27,73,21.66684015,1.030899195,14.78589411,0
6236,52,basic,2,24,85,6.213036799,3.377789701,1.903291578,0
18336,29,high.school,20,30,228,22.79473776,23.62608719,28.3459149,0
4883,43,basic,17,0,214,3.843121924,0.670979651,7.553301267,0
40583,48,university.degree,10,0,210,2.566445536,0.443411594,4.946124031,0
30243,23,university.degree,10,14,193,8.235443636,0.887141348,15.00726487,0
13310,51,high.school,24,19,19,15.3169147,0.517743218,2.392470574,0
21109,38,illiterate,1,6,123,2.413123873,1.793933173,1.174209191,0
2990,30,basic,16,24,363,33.40728799,69.45756191,51.81089348,1
39631,52,high.school,25,5,155,25.35173196,0.668524866,38.62665967,0
18907,48,high.school,16,26,77,20.36216348,9.977827803,5.701038076,0
7820,38,university.degree,7,3,77,22.25111038,6.656608148,10.47674685,0
9584,30,illiterate,5,4,96,1.503487747,0.969618802,0.473729435,0
36698,21,professional.course,9,19,163,22.71258817,2.700006572,34.32151215,0
31648,46,basic,19,15,57,10.89299606,3.711284264,2.497723491,0
2520,25,illiterate,13,25,88,35.35139223,4.453780095,26.65544507,1
26554,35,professional.course,14,18,41,12.72751504,1.444494924,3.773786244,0
38116,52,professional.course,20,20,24,5.721940909,1.041470915,0.331794903,0
30520,53,high.school,23,9,114,22.55216576,2.053884726,23.65558424,0
37046,43,professional.course,24,10,56,14.23430913,0.395517122,7.575695991,0
28057,53,illiterate,17,22,180,21.14888781,3.166914281,34.90108378,0
2240,52,high.school,4,26,268,27.4453433,39.11767502,34.43584502,1
24979,34,illiterate,12,22,144,26.64961902,4.107522038,34.26792936,0
37683,55,basic,10,6,232,21.17643207,9.22610277,39.90321963,0
13914,20,high.school,0,22,127,26.37490164,9.827933386,23.6681917,0
38051,36,illiterate,9,13,43,9.581837873,2.178314719,1.941875566,0
34378,33,illiterate,13,1,139,6.366545765,3.411388522,5.438110092,0
5723,39,high.school,11,4,125,27.7065552,23.9403237,10.6928703,0
22367,50,university.degree,3,25,40,26.40499026,4.193895458,6.368100648,0
27434,41,university.degree,26,3,186,27.17717666,15.70987907,34.83966952,0
33440,35,basic,3,29,178,23.50968677,12.48449704,29.36274542,0
37236,26,professional.course,22,15,124,29.03000888,20.56134096,15.43587006,0
3355,25,professional.course,15,14,111,16.56592848,7.289657113,11.0985235,1
27630,46,high.school,10,3,74,13.36960388,2.082124164,7.811382707,0
1961,23,illiterate,27,2,316,40.11223704,30.14189853,96.61277052,1
41133,41,basic,7,23,112,3.705299745,1.005645642,3.144290072,0
11805,36,professional.course,4,22,226,30.29410466,20.81274046,47.65193607,0
4376,48,illiterate,4,28,219,15.38460273,23.02879042,10.66348955,1
14409,48,professional.course,17,29,227,5.736964731,2.93686402,10.08604592,0
30464,26,professional.course,0,31,208,21.83866962,26.33742817,19.08700464,0
9902,36,high.school,7,31,23,24.42416934,2.598053648,3.019505301,0
25533,30,basic,8,17,20,12.66564402,0.271756913,2.261371891,0
5505,45,basic,20,26,70,6.332718774,2.57008487,1.862818271,0
27899,28,illiterate,17,3,154,26.53746633,15.22539184,25.6423063,0
12766,41,high.school,5,18,71,29.85127033,12.67926879,8.515133152,0
9660,30,illiterate,12,17,80,25.11652674,5.934133942,14.15908745,0
36606,51,basic,23,31,138,15.13969885,5.80703131,15.08575311,0
2835,37,professional.course,15,0,384,14.28899485,41.99107268,12.87866753,1
36806,23,university.degree,18,2,178,13.29899571,10.00604429,13.66616807,0
1590,26,professional.course,27,11,332,26.13705027,7.512457602,79.2625493,1
26605,27,illiterate,25,16,63,0.559408397,0.199199439,0.153227851,0
13953,49,basic,21,20,190,27.48190012,10.89037259,41.32523763,0
23532,22,university.degree,8,16,114,24.13891642,2.11882728,25.39953744,0
11280,34,basic,24,10,47,19.66566013,6.43747362,2.805386642,0
16777,26,professional.course,25,9,172,12.76111364,2.527768189,19.42134726,0
28363,47,basic,12,29,204,25.61914793,39.90177401,12.36128778,0
24837,34,illiterate,10,17,210,9.65820726,14.57356709,5.708668159,0
18657,50,professional.course,0,9,17,24.8557002,1.424844186,2.800624848,0
7703,50,university.degree,20,3,166,24.47794538,22.58312266,18.05026667,0
21459,39,high.school,8,16,231,25.73445477,22.73341742,36.71317311,0
7911,23,illiterate,14,26,79,13.53318969,4.931591883,5.759627969,0
26037,28,professional.course,26,17,157,19.78463664,8.362008483,22.69987104,0
29146,46,high.school,19,30,24,6.020533833,0.527244203,0.917683917,0
33136,52,professional.course,3,30,123,11.45949426,0.997490759,13.09768718,0
9110,50,professional.course,10,14,68,24.73257902,6.14829268,10.66986105,0
31635,21,illiterate,14,20,92,12.69338278,8.032063721,3.64584844,0
40206,52,basic,27,2,124,29.9025158,26.04494819,11.0341714,0
4206,42,university.degree,26,13,394,23.73591847,39.65608756,53.86343122,1
29664,54,professional.course,24,28,139,30.22481976,1.133791465,40.87870799,0
24729,51,illiterate,9,27,97,29.33766651,19.05796838,9.399568137,0
9944,55,university.degree,17,20,160,19.3371704,5.696327971,25.24314466,0
36550,20,professional.course,23,16,163,28.27983356,18.34164331,27.7544854,0
17439,25,basic,22,30,35,13.45217328,0.855646961,3.852613686,0
12261,39,university.degree,19,14,185,23.39084572,18.28400676,24.98905783,0
28635,37,university.degree,13,8,88,16.05630581,2.464849513,11.6646996,0
8895,23,professional.course,19,5,51,15.59986945,5.635026058,2.32090736,0
40601,43,university.degree,26,8,233,2.065914555,2.608015087,2.205565827,0
22764,24,university.degree,2,28,72,3.222615152,0.417163228,1.903119682,0
32109,46,high.school,14,0,161,21.52824254,16.26311735,18.39735313,0
8736,41,illiterate,7,12,151,15.26499444,13.28122414,9.768917458,0
33091,29,basic,15,26,68,20.85319709,8.308318617,5.871855404,0
25843,55,illiterate,9,23,202,21.55543369,6.640576598,36.90139946,0
17009,33,basic,2,8,140,24.44804544,5.895664187,28.33159943,0
9270,49,professional.course,10,14,181,26.02514922,5.502642771,41.60287731,0
12806,30,high.school,12,7,36,27.20420547,4.474612762,5.318901209,0
37812,23,high.school,8,1,63,15.76459356,6.589893032,3.34180091,0
28650,50,professional.course,8,17,73,30.48347131,15.25717415,6.995759898,0
20753,33,university.degree,3,28,129,27.89417592,16.47263997,19.51084697,0
36026,46,illiterate,15,10,71,9.712494284,4.09604741,2.799823531,0
20553,51,professional.course,2,20,104,11.24753098,4.732557459,6.964874763,0
18471,42,illiterate,14,12,52,27.47721342,4.410259693,9.877891286,0
33902,54,high.school,12,30,157,7.897396039,6.134088113,6.264823669,0
4005,55,illiterate,6,23,432,36.63996857,8.994884064,149.2897802,1
39623,56,illiterate,8,11,167,28.39665413,31.84082033,15.58159206,0
20165,51,professional.course,22,15,185,26.71665581,29.96088462,19.46492864,0
14151,46,university.degree,15,18,105,11.06826148,1.79766611,9.824008446,0
13767,46,illiterate,0,25,116,19.09198705,11.8274605,10.31924447,0
6643,46,basic,10,24,166,16.70910041,5.180680118,22.55642657,0
18345,36,illiterate,7,11,34,7.922614406,0.767083812,1.926605086,0
1702,31,basic,27,9,154,17.76352135,3.90454524,23.45127763,1
38517,22,basic,16,28,63,21.78306306,10.37471854,3.348611184,0
34367,20,high.school,17,20,106,18.07424358,11.248515,7.910183188,0
30655,33,professional.course,12,27,196,1.864145356,2.767444187,0.88628071,0
26647,28,basic,14,16,238,25.4485152,19.07313926,41.49432692,0
10401,20,illiterate,8,4,135,28.07193482,18.27545265,19.62165935,0
40351,50,basic,7,2,72,28.50443468,7.800377962,12.72281501,0
23294,43,illiterate,21,7,90,10.41473465,6.223383724,3.149877463,0
25855,29,basic,14,21,26,17.13353557,1.334854722,3.119864525,0
26078,37,high.school,14,18,126,6.4051091,2.143180734,5.927256732,0
31522,27,high.school,18,10,50,17.90585723,6.579843043,2.373085572,0
17657,28,professional.course,2,9,190,8.458151316,1.718321618,14.35216588,0
21795,24,high.school,6,7,41,17.17340032,4.676694847,2.364399285,0
8925,31,illiterate,20,0,154,30.26657695,34.16516706,12.44536144,0
1743,21,professional.course,3,28,342,29.48634313,58.74319064,42.10010285,1
26702,45,illiterate,22,12,121,11.57361644,0.943504956,13.06057093,0
37101,51,basic,13,28,208,10.64076679,6.610636983,15.52215794,0
7051,23,illiterate,7,25,59,2.639462012,0.073397911,1.483884676,0
18433,30,basic,3,13,151,1.670378232,0.735617897,1.786653232,0
3067,43,university.degree,2,1,101,10.72757799,3.637429225,7.197424547,1
8040,38,high.school,7,13,80,14.05435377,6.253625386,4.989857629,0
6542,47,university.degree,19,0,235,25.21743427,22.07595717,37.18501336,0
5302,23,professional.course,23,29,70,19.23985031,4.230949087,9.236946132,0
22546,37,high.school,21,19,63,13.05328199,1.987554003,6.236013649,0
26598,49,university.degree,21,31,126,5.371256653,2.164469181,4.603314202,0
39317,23,basic,19,30,212,9.72168493,11.56373552,9.046236533,0
8938,40,high.school,26,13,97,3.246635757,1.761133531,1.388103153,0
28350,25,high.school,24,12,32,26.69287595,2.270815018,6.270905286,0
35130,53,high.school,20,9,26,8.477427616,1.498278138,0.705853042,0
40906,43,basic,12,9,63,13.33815442,2.183598854,6.219438429,0
11825,25,university.degree,17,25,199,29.2575565,39.49017236,18.73236507,0
302,44,illiterate,5,12,375,10.32219386,6.133652324,32.57457466,1
23164,53,basic,8,7,202,26.76889545,40.38329356,13.68987526,0
12426,30,high.school,11,9,123,2.320006324,0.869804009,1.98380377,0
26822,30,illiterate,26,25,239,29.93487289,39.03256903,32.51177718,0
30442,38,university.degree,13,3,229,8.147757645,4.862366615,13.79599839,0
25593,46,illiterate,8,10,231,12.16148704,6.690276964,21.40275811,0
13422,42,professional.course,23,8,224,30.15475778,20.44053768,47.10611975,0
22455,32,high.school,16,12,97,20.17918486,1.964090574,17.60971874,0
35070,47,university.degree,14,15,235,2.998750932,1.641993325,5.405071366,0
23869,30,professional.course,7,22,148,15.76424927,15.97558791,7.355501004,0
40027,50,university.degree,12,7,79,19.42546803,4.977942706,10.36817703,0
39758,22,university.degree,7,26,120,4.142855263,1.124017856,3.847408459,0
18626,36,university.degree,21,13,175,16.07349288,5.105685955,23.02292659,0
3009,33,high.school,14,12,253,35.41675583,33.16982276,56.43456949,1
24671,33,university.degree,11,22,121,18.09562755,10.14171622,11.75399311,0
36973,42,basic,20,9,87,7.847538417,1.546819195,5.280539228,0
13179,46,illiterate,18,11,118,10.90824661,2.986441951,9.885289047,0
35806,55,university.degree,3,30,105,29.0977834,16.6758484,13.87682417,0
38070,25,basic,6,5,28,15.06752512,1.232469465,2.986437568,0
23595,20,high.school,18,13,138,7.147243172,1.265627786,8.597567792,0
34293,56,high.school,25,11,94,1.065067147,0.756173605,0.244989514,0
8330,39,university.degree,19,7,55,11.64714553,3.789574239,2.616355802,0
30292,20,professional.course,15,2,128,0.420002801,0.322141949,0.215461636,0
22203,26,university.degree,0,25,48,17.89307228,5.156409995,3.432264698,0
10217,46,high.school,16,31,38,26.89533475,0.149876168,10.07035104,0
9265,20,university.degree,7,20,165,10.63777315,3.508257978,14.04406773,0
3218,25,professional.course,20,11,408,21.28319332,43.18688181,43.64854694,1
10531,45,basic,7,29,47,22.00389851,3.093415905,7.248416394,0
39357,56,professional.course,11,4,75,20.7273142,10.30197473,5.243510918,0
5785,42,basic,23,12,231,23.41130767,24.65462401,29.42549671,0
4647,27,university.degree,21,10,81,6.642861698,3.664092813,1.716625163,0
9034,32,professional.course,12,19,94,10.57222693,1.017086537,8.920806781,0
8133,31,high.school,24,26,203,4.057292043,3.579599325,4.656703522,0
32395,56,university.degree,0,15,135,28.74087377,15.44031608,23.3598635,0
36211,24,illiterate,8,16,160,13.51139331,12.70922858,8.909000715,0
1449,26,illiterate,22,14,105,27.50603609,4.238634508,24.64270339,1
4368,27,professional.course,23,2,194,40.02630422,67.48652926,10.16450094,1
2431,22,illiterate,26,5,63,17.53872134,2.449051233,8.600343209,1
28685,55,high.school,8,2,175,7.944049048,3.608537418,10.29354842,0
40103,38,illiterate,15,30,105,11.75268533,4.401826391,7.938493207,0
38253,31,high.school,12,16,154,13.53663794,10.16295012,10.68347231,0
37091,36,university.degree,26,24,94,23.92894367,14.62078592,7.872421138,0
40216,35,professional.course,27,0,188,23.37164136,10.87640772,33.06227804,0
35776,27,basic,18,22,54,15.14556731,1.14321286,7.03539349,0
15725,49,university.degree,9,31,147,16.88234261,12.83568202,11.98136162,0
16041,35,university.degree,19,6,212,8.496607675,2.145331139,15.86747713,0
8541,52,illiterate,12,22,163,0.828481267,0.507419504,0.843004962,0
41005,50,basic,10,16,220,12.16970288,4.38322646,22.39011988,0
